user_id,session_id,session_size,click_article_id
1799,1506839590277546,4,119419
1800,1506839591136547,2,235840
1800,1506839591136547,2,119592
1801,1506839605800548,3,119592
1801,1506839605800548,3,284847
1801,1506839605800548,3,235840
1802,1506839610501549,2,168701
1802,1506839610501549,2,157541
1803,1506839652305550,2,284847
1803,1506839652305550,2,68866
1804,1506839657108551,2,96663
1804,1506839657108551,2,235840
1805,1506839664274552,2,157541
1805,1506839664274552,2,108854
1806,1506839678262553,3,162063
1806,1506839678262553,3,68866
1806,1506839678262553,3,168701
1807,1506839681411554,4,119592
1807,1506839681411554,4,284847
1807,1506839681411554,4,96663
1807,1506839681411554,4,145166
1808,1506839730185555,3,284847
1808,1506839730185555,3,270850
1808,1506839730185555,3,271672
1809,1506839734382556,2,207122
1809,1506839734382556,2,68866
1810,1506839754119557,2,284847
1810,1506839754119557,2,284845
1811,1506839773411558,3,284847
1811,1506839773411558,3,157132
1811,1506839773411558,3,233769
1812,1506839774132559,3,119592
1812,1506839774132559,3,336431
1812,1506839774132559,3,207391
1813,1506839776206560,2,235840
1813,1506839776206560,2,284847
1563,1506839802185561,4,338406
1563,1506839802185561,4,338474
1563,1506839802185561,4,164573
1563,1506839802185561,4,106644
1814,1506839811268562,4,235840
1814,1506839811268562,4,288431
1814,1506839811268562,4,284847
1814,1506839811268562,4,108854
1815,1506839837331563,3,119592
1815,1506839837331563,3,108854
1815,1506839837331563,3,145166
1032,1506839855225564,3,68866
1032,1506839855225564,3,205897
1032,1506839855225564,3,48973
1816,1506839895393565,2,270564
1816,1506839895393565,2,157132
1817,1506839908162566,3,195120
1817,1506839908162566,3,284847
1817,1506839908162566,3,108854
1818,1506839922164567,2,207122
1818,1506839922164567,2,68866
1819,1506839950118568,4,235840
1819,1506839950118568,4,108854
1819,1506839950118568,4,284847
1819,1506839950118568,4,145166
1820,1506839973281569,2,96663
1820,1506839973281569,2,30970
1821,1506840004360570,3,205897
1821,1506840004360570,3,68866
1821,1506840004360570,3,166552
1822,1506840110204571,2,207122
1822,1506840110204571,2,162286
1823,1506840132320572,3,237620
1823,1506840132320572,3,168701
1823,1506840132320572,3,157861
1824,1506840149188573,2,284847
1824,1506840149188573,2,283908
1825,1506840224709574,5,119592
1825,1506840224709574,5,363291
1825,1506840224709574,5,361700
1825,1506840224709574,5,50919
1825,1506840224709574,5,191330
1826,1506840236643575,2,119592
1826,1506840236643575,2,312902
1827,1506840249369576,2,119592
1827,1506840249369576,2,68866
1828,1506840255159577,2,119592
1828,1506840255159577,2,304250
1829,1506840265857578,4,119592
1829,1506840265857578,4,235840
1829,1506840265857578,4,108854
1829,1506840265857578,4,145166
1830,1506840276489579,5,119592
1830,1506840276489579,5,68866
1830,1506840276489579,5,145166
1830,1506840276489579,5,96663
1830,1506840276489579,5,195079
1831,1506840300336580,2,108854
1831,1506840300336580,2,235840
1445,1506840324226581,4,205897
1445,1506840324226581,4,157541
1445,1506840324226581,4,157132
1445,1506840324226581,4,233769
1832,1506840356285582,2,68866
1832,1506840356285582,2,96663
77,1506840410402583,2,68866
77,1506840410402583,2,87144
1833,1506840415293584,2,202436
1833,1506840415293584,2,235840
1834,1506840418268585,9,233769
1834,1506840418268585,9,235665
1834,1506840418268585,9,30970
1834,1506840418268585,9,136590
1834,1506840418268585,9,332114
1834,1506840418268585,9,284847
1834,1506840418268585,9,258386
1834,1506840418268585,9,270225
1834,1506840418268585,9,265147
1835,1506840424282586,2,108854
1835,1506840424282586,2,68866
1836,1506840438320587,2,119592
1836,1506840438320587,2,235840
1837,1506840470328588,2,108854
1837,1506840470328588,2,96663
1838,1506840475253589,2,145166
1838,1506840475253589,2,96663
1839,1506840478152590,2,119592
1839,1506840478152590,2,96663
1840,1506840518230591,2,119592
1840,1506840518230591,2,108854
1841,1506840524554592,5,235840
1841,1506840524554592,5,119592
1841,1506840524554592,5,96663
1841,1506840524554592,5,218760
1841,1506840524554592,5,284845
1842,1506840527249593,4,233769
1842,1506840527249593,4,157132
1842,1506840527249593,4,4243
1842,1506840527249593,4,3330
1843,1506840531278594,2,119592
1843,1506840531278594,2,96663
1844,1506840551325595,2,68866
1844,1506840551325595,2,96663
1845,1506840599193596,2,108854
1845,1506840599193596,2,284847
1846,1506840603213597,5,68866
1846,1506840603213597,5,202436
1846,1506840603213597,5,42656
1846,1506840603213597,5,42959
1846,1506840603213597,5,167245
1847,1506840611158598,2,162178
1847,1506840611158598,2,159359
1848,1506840629429599,2,207122
1848,1506840629429599,2,157541
1849,1506840642126600,3,119592
1849,1506840642126600,3,108854
1849,1506840642126600,3,160974
1850,1506840646468601,2,68866
1850,1506840646468601,2,96663
1851,1506840673481602,2,159359
1851,1506840673481602,2,96663
1852,1506840675260603,2,119592
1852,1506840675260603,2,332114
1853,1506840715421604,2,68866
1853,1506840715421604,2,166552
1854,1506840747380605,4,205897
1854,1506840747380605,4,157132
1854,1506840747380605,4,96663
1854,1506840747380605,4,30970
1855,1506840755833606,2,236294
1855,1506840755833606,2,168701
1856,1506840769379607,2,96663
1856,1506840769379607,2,199653
1857,1506840771383608,2,202436
1857,1506840771383608,2,68866
1858,1506840773413609,7,157132
1858,1506840773413609,7,284847
1858,1506840773413609,7,68866
1858,1506840773413609,7,30970
1858,1506840773413609,7,159715
1858,1506840773413609,7,251735
1858,1506840773413609,7,168868
1859,1506840804136610,2,119592
1859,1506840804136610,2,284847
1860,1506840837224611,2,119592
1860,1506840837224611,2,68866
1861,1506840841200612,2,352227
1861,1506840841200612,2,168868
1862,1506840842195613,4,293182
1862,1506840842195613,4,292980
1862,1506840842195613,4,30970
1862,1506840842195613,4,293533
1863,1506840856209614,2,68866
1863,1506840856209614,2,65430
1864,1506840861413615,4,108854
1864,1506840861413615,4,96663
1864,1506840861413615,4,145166
1864,1506840861413615,4,68866
1865,1506840861371616,2,284847
1865,1506840861371616,2,285412
1866,1506840862315617,2,96663
1866,1506840862315617,2,145166
1867,1506840931127618,2,166552
1867,1506840931127618,2,178390
1868,1506840942385619,3,145166
1868,1506840942385619,3,30970
1868,1506840942385619,3,159359
1869,1506840964190620,2,159359
1869,1506840964190620,2,293264
1870,1506840982379621,2,96663
1870,1506840982379621,2,68866
1871,1506840997786622,2,108854
1871,1506840997786622,2,284847
1872,1506841005174623,2,272947
1872,1506841005174623,2,270847
1873,1506841016325624,3,68866
1873,1506841016325624,3,161492
1873,1506841016325624,3,168701
1874,1506841057115625,2,119592
1874,1506841057115625,2,96663
1875,1506841071341626,3,284847
1875,1506841071341626,3,68866
1875,1506841071341626,3,96663
1876,1506841082263627,2,119592
1876,1506841082263627,2,96663
1877,1506841119156628,5,83682
1877,1506841119156628,5,83576
1877,1506841119156628,5,79456
1877,1506841119156628,5,83613
1877,1506841119156628,5,207122
1878,1506841143218629,2,284847
1878,1506841143218629,2,119592
1879,1506841166290630,4,68866
1879,1506841166290630,4,96663
1879,1506841166290630,4,119592
1879,1506841166290630,4,235840
1880,1506841168147631,2,235840
1880,1506841168147631,2,119592
1881,1506841233354632,2,68866
1881,1506841233354632,2,331226
1882,1506841235460633,3,235840
1882,1506841235460633,3,119592
1882,1506841235460633,3,284845
1883,1506841238257634,2,197724
1883,1506841238257634,2,197545
1884,1506841271136635,2,68866
1884,1506841271136635,2,145166
1885,1506841283218636,3,145166
1885,1506841283218636,3,68866
1885,1506841283218636,3,284847
1886,1506841289312637,2,119592
1886,1506841289312637,2,96663
1887,1506841291618638,3,205897
1887,1506841291618638,3,237620
1887,1506841291618638,3,141945
1888,1506841338586639,2,235325
1888,1506841338586639,2,119592
1889,1506841342421640,3,230256
1889,1506841342421640,3,235555
1889,1506841342421640,3,354297
1890,1506841354392641,2,304583
1890,1506841354392641,2,73422
1891,1506841385413642,4,202436
1891,1506841385413642,4,236682
1891,1506841385413642,4,233769
1891,1506841385413642,4,119592
1892,1506841403315643,3,157541
1892,1506841403315643,3,272783
1892,1506841403315643,3,267773
1893,1506841480424644,10,233769
1893,1506841480424644,10,205897
1893,1506841480424644,10,284845
1893,1506841480424644,10,284847
1893,1506841480424644,10,145166
1893,1506841480424644,10,168701
1893,1506841480424644,10,207122
1893,1506841480424644,10,106819
1893,1506841480424644,10,106886
1893,1506841480424644,10,157541
1894,1506841484328645,2,119592
1894,1506841484328645,2,68866
1895,1506841499507646,2,119592
1895,1506841499507646,2,207122
1896,1506841503253647,2,284847
1896,1506841503253647,2,96663
1897,1506841521156648,3,207122
1897,1506841521156648,3,106886
1897,1506841521156648,3,157132
1898,1506841536383649,2,108854
1898,1506841536383649,2,96663
1899,1506841568416650,2,96663
1899,1506841568416650,2,159359
1900,1506841623270651,2,96663
1900,1506841623270651,2,145166
1901,1506841672346652,2,106984
1901,1506841672346652,2,119592
1902,1506841672210653,2,68866
1902,1506841672210653,2,145166
1903,1506841682345654,2,272947
1903,1506841682345654,2,217852
1904,1506841724328655,2,119592
1904,1506841724328655,2,68866
1905,1506841746208656,3,108854
1905,1506841746208656,3,168868
1905,1506841746208656,3,7947
1906,1506841769192657,3,237620
1906,1506841769192657,3,66209
1906,1506841769192657,3,95421
1907,1506841780411658,6,119592
1907,1506841780411658,6,68866
1907,1506841780411658,6,251735
1907,1506841780411658,6,145420
1907,1506841780411658,6,144829
1907,1506841780411658,6,145794
1908,1506841790255659,4,119592
1908,1506841790255659,4,108854
1908,1506841790255659,4,68866
1908,1506841790255659,4,235840
1909,1506841794973660,2,235840
1909,1506841794973660,2,198322
1910,1506841804252661,3,168701
1910,1506841804252661,3,68866
1910,1506841804252661,3,119592
1911,1506841805106662,2,119592
1911,1506841805106662,2,304250
1912,1506841831153663,5,96663
1912,1506841831153663,5,157541
1912,1506841831153663,5,162286
1912,1506841831153663,5,251735
1912,1506841831153663,5,68866
1913,1506841837599664,4,119592
1913,1506841837599664,4,68866
1913,1506841837599664,4,304583
1913,1506841837599664,4,304424
1914,1506841856277665,4,207122
1914,1506841856277665,4,96663
1914,1506841856277665,4,205897
1914,1506841856277665,4,233769
1915,1506841864610666,2,235840
1915,1506841864610666,2,237202
1916,1506841874127667,3,162063
1916,1506841874127667,3,272947
1916,1506841874127667,3,108854
1917,1506841881174668,13,160474
1917,1506841881174668,13,338351
1917,1506841881174668,13,336431
1917,1506841881174668,13,284664
1917,1506841881174668,13,220466
1917,1506841881174668,13,336430
1917,1506841881174668,13,59758
1917,1506841881174668,13,284463
1917,1506841881174668,13,118948
1917,1506841881174668,13,272660
1917,1506841881174668,13,313504
1917,1506841881174668,13,87203
1917,1506841881174668,13,87207
1918,1506841897349669,2,235840
1918,1506841897349669,2,157077
1919,1506841904428670,3,119592
1919,1506841904428670,3,202436
1919,1506841904428670,3,168868
1920,1506841905247671,2,162903
1920,1506841905247671,2,284845
1921,1506841917874672,2,284847
1921,1506841917874672,2,205897
1922,1506841933423673,3,159359
1922,1506841933423673,3,119592
1922,1506841933423673,3,96663
1923,1506841941201674,2,119592
1923,1506841941201674,2,233769
1924,1506841954423675,3,68866
1924,1506841954423675,3,96663
1924,1506841954423675,3,48063
1925,1506841964141676,2,145166
1925,1506841964141676,2,96663
1926,1506841972954677,2,119592
1926,1506841972954677,2,96663
1927,1506841980365678,3,202436
1927,1506841980365678,3,119592
1927,1506841980365678,3,205897
1928,1506841982429679,5,168868
1928,1506841982429679,5,106819
1928,1506841982429679,5,298764
1928,1506841982429679,5,298187
1928,1506841982429679,5,7947
1929,1506842007394680,2,235840
1929,1506842007394680,2,96663
1930,1506842014346681,2,108854
1930,1506842014346681,2,68866
1931,1506842055217682,2,202436
1931,1506842055217682,2,96663
1932,1506842071216683,2,235840
1932,1506842071216683,2,270225
1933,1506842075295684,2,207122
1933,1506842075295684,2,96663
1934,1506842082132685,7,108854
1934,1506842082132685,7,207122
1934,1506842082132685,7,235840
1934,1506842082132685,7,233769
1934,1506842082132685,7,293002
1934,1506842082132685,7,261633
1934,1506842082132685,7,258531
1935,1506842084197686,3,235840
1935,1506842084197686,3,68866
1935,1506842084197686,3,284847
1936,1506842142249687,2,202436
1936,1506842142249687,2,207122
1937,1506842163147688,2,68866
1937,1506842163147688,2,235840
1938,1506842188293689,3,145166
1938,1506842188293689,3,119592
1938,1506842188293689,3,235840
1939,1506842213131690,2,96663
1939,1506842213131690,2,145166
1940,1506842277914691,2,68866
1940,1506842277914691,2,156718
1941,1506842280273692,2,160964
1941,1506842280273692,2,108854
1942,1506842299425693,3,119592
1942,1506842299425693,3,284847
1942,1506842299425693,3,342239
1943,1506842307856694,5,68866
1943,1506842307856694,5,284845
1943,1506842307856694,5,96663
1943,1506842307856694,5,168868
1943,1506842307856694,5,106984
1944,1506842331275695,5,119231
1944,1506842331275695,5,119591
1944,1506842331275695,5,59782
1944,1506842331275695,5,119592
1944,1506842331275695,5,106819
1945,1506842333182696,3,119592
1945,1506842333182696,3,96663
1945,1506842333182696,3,235840
1946,1506842352120697,2,162063
1946,1506842352120697,2,42339
1947,1506842355250698,2,68866
1947,1506842355250698,2,96663
1948,1506842362165699,3,119592
1948,1506842362165699,3,168868
1948,1506842362165699,3,136656
1949,1506842364188700,2,207122
1949,1506842364188700,2,363291
1950,1506842376303701,2,336431
1950,1506842376303701,2,284847
1951,1506842378113702,2,96663
1951,1506842378113702,2,145166
1952,1506842381313703,2,106984
1952,1506842381313703,2,68866
1953,1506842385130704,5,159359
1953,1506842385130704,5,284847
1953,1506842385130704,5,106911
1953,1506842385130704,5,168701
1953,1506842385130704,5,157541
1954,1506842387278705,3,68866
1954,1506842387278705,3,96663
1954,1506842387278705,3,251735
1955,1506842438441706,2,108854
1955,1506842438441706,2,235840
1956,1506842443120707,2,235840
1956,1506842443120707,2,59782
1957,1506842455365708,2,207122
1957,1506842455365708,2,157541
1958,1506842471100709,2,157541
1958,1506842471100709,2,166552
1959,1506842498698710,2,119592
1959,1506842498698710,2,145166
1960,1506842504336711,2,119592
1960,1506842504336711,2,68866
1961,1506842530110712,2,119592
1961,1506842530110712,2,145166
1962,1506842533385713,3,96663
1962,1506842533385713,3,114161
1962,1506842533385713,3,312703
1963,1506842562240714,2,68866
1963,1506842562240714,2,96663
1964,1506842568762715,3,119592
1964,1506842568762715,3,235840
1964,1506842568762715,3,145166
1965,1506842572179716,2,202436
1965,1506842572179716,2,145166
1966,1506842578241717,3,157541
1966,1506842578241717,3,181894
1966,1506842578241717,3,183901
1967,1506842590197718,3,36230
1967,1506842590197718,3,157077
1967,1506842590197718,3,353669
1968,1506842611103719,2,284847
1968,1506842611103719,2,288984
1969,1506842621601720,3,235840
1969,1506842621601720,3,157541
1969,1506842621601720,3,119592
1970,1506842625267721,2,235840
1970,1506842625267721,2,284847
1971,1506842633721722,3,119592
1971,1506842633721722,3,363291
1971,1506842633721722,3,96663
1972,1506842646105723,2,235840
1972,1506842646105723,2,108854
1973,1506842652174724,2,284847
1973,1506842652174724,2,96663
1974,1506842704212725,2,235840
1974,1506842704212725,2,284847
1975,1506842711923726,5,361969
1975,1506842711923726,5,106781
1975,1506842711923726,5,106993
1975,1506842711923726,5,358738
1975,1506842711923726,5,235840
1976,1506842724242727,2,207122
1976,1506842724242727,2,207374
1977,1506842746941728,2,119592
1977,1506842746941728,2,96663
1978,1506842754800729,2,235840
1978,1506842754800729,2,284847
1979,1506842760358730,3,168701
1979,1506842760358730,3,159359
1979,1506842760358730,3,277681
1980,1506842761244731,2,237620
1980,1506842761244731,2,207122
1981,1506842776239732,4,286413
1981,1506842776239732,4,288984
1981,1506842776239732,4,64305
1981,1506842776239732,4,66457
1982,1506842785318733,3,119592
1982,1506842785318733,3,162286
1982,1506842785318733,3,363976
1983,1506842823259734,2,93899
1983,1506842823259734,2,87690
1984,1506842826896735,3,119592
1984,1506842826896735,3,145166
1984,1506842826896735,3,96663
1985,1506842833174736,2,202436
1985,1506842833174736,2,119592
1986,1506842841718737,2,119592
1986,1506842841718737,2,97600
1987,1506842860190738,3,233769
1987,1506842860190738,3,162286
1987,1506842860190738,3,168701
1988,1506842870176739,5,108854
1988,1506842870176739,5,284847
1988,1506842870176739,5,68866
1988,1506842870176739,5,96663
1988,1506842870176739,5,145166
1989,1506842885132740,2,207122
1989,1506842885132740,2,160964
1990,1506842892217741,2,68866
1990,1506842892217741,2,119592
1991,1506842907135742,7,284847
1991,1506842907135742,7,96663
1991,1506842907135742,7,30970
1991,1506842907135742,7,270225
1991,1506842907135742,7,264644
1991,1506842907135742,7,332114
1991,1506842907135742,7,363291
1992,1506842913919743,3,119592
1992,1506842913919743,3,145166
1992,1506842913919743,3,159359
1993,1506842960404744,2,145166
1993,1506842960404744,2,96663
1994,1506842996316745,2,251735
1994,1506842996316745,2,119592
1995,1506843005138746,3,114428
1995,1506843005138746,3,338351
1995,1506843005138746,3,313504
1996,1506843032305747,4,68866
1996,1506843032305747,4,156718
1996,1506843032305747,4,161492
1996,1506843032305747,4,95648
1997,1506843070102748,2,235840
1997,1506843070102748,2,157541
1998,1506843075291749,4,119592
1998,1506843075291749,4,263974
1998,1506843075291749,4,264587
1998,1506843075291749,4,76537
1999,1506843104993750,6,119592
1999,1506843104993750,6,119291
1999,1506843104993750,6,251735
1999,1506843104993750,6,234427
1999,1506843104993750,6,260988
1999,1506843104993750,6,264644
2000,1506843112242751,2,235840
2000,1506843112242751,2,96663
2001,1506843119259752,2,96663
2001,1506843119259752,2,293182
2002,1506843142396753,2,119592
2002,1506843142396753,2,145166
2003,1506843161424754,2,119592
2003,1506843161424754,2,207122
2004,1506843164713755,2,68866
2004,1506843164713755,2,145166
2005,1506843164314756,2,119592
2005,1506843164314756,2,96663
2006,1506843169331757,4,157077
2006,1506843169331757,4,363976
2006,1506843169331757,4,217852
2006,1506843169331757,4,250967
2007,1506843197404758,3,20719
2007,1506843197404758,3,205897
2007,1506843197404758,3,157861
2008,1506843237404759,2,68866
2008,1506843237404759,2,145166
2009,1506843245439760,2,119592
2009,1506843245439760,2,286413
2010,1506843270242761,2,235840
2010,1506843270242761,2,284847
2011,1506843280782762,2,284847
2011,1506843280782762,2,119592
2012,1506843306216763,3,119592
2012,1506843306216763,3,284847
2012,1506843306216763,3,96663
2013,1506843327549764,2,108854
2013,1506843327549764,2,145166
2014,1506843333304765,7,106819
2014,1506843333304765,7,235840
2014,1506843333304765,7,95648
2014,1506843333304765,7,96663
2014,1506843333304765,7,96178
2014,1506843333304765,7,95569
2014,1506843333304765,7,97600
2015,1506843335283766,2,157077
2015,1506843335283766,2,156025
2016,1506843360414767,2,41602
2016,1506843360414767,2,119592
2017,1506843368241768,3,68866
2017,1506843368241768,3,166552
2017,1506843368241768,3,237620
2018,1506843400147769,2,119592
2018,1506843400147769,2,336900
2019,1506843415289770,2,284847
2019,1506843415289770,2,68866
2020,1506843423407771,3,145166
2020,1506843423407771,3,284847
2020,1506843423407771,3,19532
2021,1506843432895772,2,108854
2021,1506843432895772,2,68866
2022,1506843436541773,3,202436
2022,1506843436541773,3,119592
2022,1506843436541773,3,96663
2023,1506843462161774,2,108854
2023,1506843462161774,2,96663
2024,1506843485394775,2,207122
2024,1506843485394775,2,157541
1819,1506843486637776,20,168868
1819,1506843486637776,20,168722
1819,1506843486637776,20,338013
1819,1506843486637776,20,336900
1819,1506843486637776,20,283908
1819,1506843486637776,20,217852
1819,1506843486637776,20,158964
1819,1506843486637776,20,106819
1819,1506843486637776,20,141517
1819,1506843486637776,20,260988
1819,1506843486637776,20,264644
1819,1506843486637776,20,308807
1819,1506843486637776,20,288984
1819,1506843486637776,20,288734
1819,1506843486637776,20,293182
1819,1506843486637776,20,292980
1819,1506843486637776,20,336340
1819,1506843486637776,20,336845
1819,1506843486637776,20,141945
1819,1506843486637776,20,351615
2025,1506843490396777,2,140720
2025,1506843490396777,2,272660
2026,1506843517338778,2,108854
2026,1506843517338778,2,68866
2027,1506843522231779,2,108854
2027,1506843522231779,2,145166
2028,1506843522597780,2,96663
2028,1506843522597780,2,284847
2029,1506843533231781,2,68866
2029,1506843533231781,2,96663
2030,1506843539335782,3,119592
2030,1506843539335782,3,31862
2030,1506843539335782,3,32608
2031,1506843540380783,3,108854
2031,1506843540380783,3,157541
2031,1506843540380783,3,207122
2032,1506843545369784,3,168868
2032,1506843545369784,3,108854
2032,1506843545369784,3,284847
2033,1506843546160785,3,286136
2033,1506843546160785,3,286135
2033,1506843546160785,3,284845
2034,1506843548149786,2,145166
2034,1506843548149786,2,119592
2035,1506843551391787,3,207122
2035,1506843551391787,3,363291
2035,1506843551391787,3,284847
2036,1506843555342788,2,235840
2036,1506843555342788,2,108854
2037,1506843558736789,10,286413
2037,1506843558736789,10,68866
2037,1506843558736789,10,95648
2037,1506843558736789,10,96663
2037,1506843558736789,10,156718
2037,1506843558736789,10,284847
2037,1506843558736789,10,288431
2037,1506843558736789,10,136590
2037,1506843558736789,10,260988
2037,1506843558736789,10,14976
2038,1506843584402790,2,235840
2038,1506843584402790,2,68866
2039,1506843588987791,4,68866
2039,1506843588987791,4,272783
2039,1506843588987791,4,363291
2039,1506843588987791,4,361700
2040,1506843601155792,3,157541
2040,1506843601155792,3,286413
2040,1506843601155792,3,106819
2041,1506843632229793,2,68866
2041,1506843632229793,2,96663
2042,1506843639285794,4,119592
2042,1506843639285794,4,235840
2042,1506843639285794,4,207122
2042,1506843639285794,4,108854
2043,1506843646103795,4,106781
2043,1506843646103795,4,106886
2043,1506843646103795,4,207122
2043,1506843646103795,4,108854
2044,1506843724506796,2,68866
2044,1506843724506796,2,284847
2045,1506843726347797,3,119592
2045,1506843726347797,3,68866
2045,1506843726347797,3,156718
2046,1506843745249798,3,39677
2046,1506843745249798,3,145166
2046,1506843745249798,3,235840
2047,1506843750324799,2,68866
2047,1506843750324799,2,284346
2048,1506843750314800,4,118180
2048,1506843750314800,4,284463
2048,1506843750314800,4,160474
2048,1506843750314800,4,59704
2049,1506843796897801,2,157132
2049,1506843796897801,2,236682
2050,1506843865293802,2,168868
2050,1506843865293802,2,207122
2051,1506843909788803,2,254658
2051,1506843909788803,2,183901
2052,1506843913428804,2,160959
2052,1506843913428804,2,284847
2053,1506843929423805,2,96663
2053,1506843929423805,2,284847
2054,1506843962426806,3,108854
2054,1506843962426806,3,68866
2054,1506843962426806,3,284847
2055,1506843967424807,2,235840
2055,1506843967424807,2,119592
2056,1506843976763808,3,162286
2056,1506843976763808,3,263974
2056,1506843976763808,3,145166
2057,1506843999134809,3,68866
2057,1506843999134809,3,161492
2057,1506843999134809,3,213871
2058,1506844054332810,2,298187
2058,1506844054332810,2,96663
2059,1506844058152811,2,284847
2059,1506844058152811,2,284845
2060,1506844077402812,2,235840
2060,1506844077402812,2,145166
2061,1506844084360813,2,235840
2061,1506844084360813,2,284847
2062,1506844120272814,2,119592
2062,1506844120272814,2,96663
2063,1506844127154815,2,68866
2063,1506844127154815,2,156718
2064,1506844127126816,4,119592
2064,1506844127126816,4,363291
2064,1506844127126816,4,205859
2064,1506844127126816,4,106886
2065,1506844141192817,2,119592
2065,1506844141192817,2,145166
2066,1506844177130818,3,119592
2066,1506844177130818,3,235840
2066,1506844177130818,3,284847
2067,1506844192295819,2,108854
2067,1506844192295819,2,207122
2068,1506844201280820,2,68866
2068,1506844201280820,2,207122
2069,1506844228303821,3,235840
2069,1506844228303821,3,284847
2069,1506844228303821,3,182456
2070,1506844239282822,2,145166
2070,1506844239282822,2,119592
2071,1506844362166823,2,235840
2071,1506844362166823,2,207122
2072,1506844363257824,2,68866
2072,1506844363257824,2,162903
2073,1506844381198825,2,119592
2073,1506844381198825,2,96663
2074,1506844384348826,3,168868
2074,1506844384348826,3,160474
2074,1506844384348826,3,209723
2075,1506844385103827,4,108854
2075,1506844385103827,4,119592
2075,1506844385103827,4,96663
2075,1506844385103827,4,159359
2076,1506844385385828,2,119592
2076,1506844385385828,2,68866
2077,1506844405294829,2,119592
2077,1506844405294829,2,284847
2078,1506844412227830,2,168868
2078,1506844412227830,2,96663
2079,1506844415153831,2,235840
2079,1506844415153831,2,157541
2080,1506844415297832,2,48702
2080,1506844415297832,2,286413
2081,1506844453349833,2,205897
2081,1506844453349833,2,59782
2082,1506844475218834,4,119592
2082,1506844475218834,4,285412
2082,1506844475218834,4,168868
2082,1506844475218834,4,157132
2083,1506844508499835,2,68866
2083,1506844508499835,2,145166
2084,1506844535116836,2,284847
2084,1506844535116836,2,207122
2085,1506844559284837,2,221199
2085,1506844559284837,2,221200
2086,1506844561170838,2,96663
2086,1506844561170838,2,119592
2087,1506844570126839,3,68866
2087,1506844570126839,3,119592
2087,1506844570126839,3,96663
2088,1506844586265840,2,235840
2088,1506844586265840,2,168868
2089,1506844602346841,3,119592
2089,1506844602346841,3,284845
2089,1506844602346841,3,277681
2090,1506844611181842,2,235840
2090,1506844611181842,2,284845
2091,1506844614103843,2,68866
2091,1506844614103843,2,95648
2092,1506844650400844,2,65408
2092,1506844650400844,2,66159
2093,1506844651274845,3,68866
2093,1506844651274845,3,96663
2093,1506844651274845,3,119592
2094,1506844653392846,2,96663
2094,1506844653392846,2,145166
2095,1506844664146847,2,235840
2095,1506844664146847,2,68866
2096,1506844734890848,2,119592
2096,1506844734890848,2,96663
2097,1506844735285849,2,355261
2097,1506844735285849,2,180439
2098,1506844742410850,2,123301
2098,1506844742410850,2,235373
2099,1506844760263851,2,108854
2099,1506844760263851,2,119592
2100,1506844763425852,2,119592
2100,1506844763425852,2,237620
2101,1506844784233853,4,207122
2101,1506844784233853,4,205897
2101,1506844784233853,4,168868
2101,1506844784233853,4,235840
2102,1506844785247854,3,68866
2102,1506844785247854,3,16833
2102,1506844785247854,3,119592
2103,1506844799201855,2,119592
2103,1506844799201855,2,68866
2104,1506844806751856,2,202436
2104,1506844806751856,2,332623
2105,1506844827216857,4,166552
2105,1506844827216857,4,284847
2105,1506844827216857,4,332114
2105,1506844827216857,4,106911
2106,1506844830286858,4,162286
2106,1506844830286858,4,168701
2106,1506844830286858,4,158462
2106,1506844830286858,4,50815
2107,1506844866390859,2,119592
2107,1506844866390859,2,96663
2108,1506844881172860,2,119592
2108,1506844881172860,2,235840
2109,1506844891247861,2,119592
2109,1506844891247861,2,68866
2110,1506844912350862,9,160474
2110,1506844912350862,9,363291
2110,1506844912350862,9,141517
2110,1506844912350862,9,162286
2110,1506844912350862,9,7947
2110,1506844912350862,9,108854
2110,1506844912350862,9,96663
2110,1506844912350862,9,30970
2110,1506844912350862,9,157861
1003,1506844921866863,2,96663
1003,1506844921866863,2,145166
2111,1506844934754864,2,235840
2111,1506844934754864,2,161178
2112,1506844955630865,2,168868
2112,1506844955630865,2,106984
2113,1506844964688866,2,68866
2113,1506844964688866,2,30970
2114,1506844972628867,2,145166
2114,1506844972628867,2,96663
2115,1506844978351868,2,96663
2115,1506844978351868,2,158535
2116,1506844979372869,2,233714
2116,1506844979372869,2,96663
2117,1506844980995870,2,235840
2117,1506844980995870,2,68866
2118,1506844988237871,2,119592
2118,1506844988237871,2,108854
2119,1506844991329872,4,286413
2119,1506844991329872,4,286410
2119,1506844991329872,4,96663
2119,1506844991329872,4,119592
2120,1506845005644873,2,108854
2120,1506845005644873,2,129389
2121,1506845008306874,2,119592
2121,1506845008306874,2,235840
2122,1506845013255875,2,235840
2122,1506845013255875,2,202436
2123,1506845015124876,2,202436
2123,1506845015124876,2,205897
2124,1506845029276877,3,207122
2124,1506845029276877,3,235840
2124,1506845029276877,3,106886
2125,1506845052326878,3,119592
2125,1506845052326878,3,96663
2125,1506845052326878,3,205897
2126,1506845059782879,2,119592
2126,1506845059782879,2,235840
2127,1506845069292880,2,119592
2127,1506845069292880,2,30970
2128,1506845074258881,3,119592
2128,1506845074258881,3,108854
2128,1506845074258881,3,235840
2129,1506845080343882,8,161460
2129,1506845080343882,8,68866
2129,1506845080343882,8,123963
2129,1506845080343882,8,96663
2129,1506845080343882,8,199653
2129,1506845080343882,8,198420
